0.725,-0.205
0.735,-0.245
0.735,-0.27
0.735,-0.23
0.715,-0.28
0.81,-0.28
0.875,-0.275
1.005,-0.165
1.005,-0.165
1.075,-0.215
1.225,-0.16
1.345,-0.11
1.235,-0.05
1.335,-0.085
1.425,-0.115
1.315,-0.025
1.325,-0.085
1.385,-0.11
1.35,-0.11
1.385,-0.125
1.455,-0.135
1.39,-0.155
1.35,-0.08
1.385,-0.1
1.36,-0.115
1.395,-0.205
1.335,-0.115
1.29,-0.15
1.32,-0.165
1.325,-0.2
1.375,-0.17
1.365,-0.135
1.34,-0.19
1.37,-0.2
1.325,-0.21
1.325,-0.195
1.365,-0.215
1.425,-0.17
1.29,-0.175
1.315,-0.27
1.27,-0.275
1.29,-0.28
1.33,-0.295
1.395,-0.275
1.325,-0.265
1.38,-0.245
1.395,-0.245
1.4,-0.23
1.38,-0.305
1.295,-0.345
1.385,-0.33
1.505,-0.285
1.52,-0.25
1.48,-0.24
1.48,-0.25
1.49,-0.23
1.555,-0.275
1.55,-0.37
1.555,-0.37
1.45,-0.385
1.265,-0.365
1.32,-0.39
1.355,-0.375
1.375,-0.395
1.475,-0.37
1.58,-0.29
2.15,-0.23
2.825,-0.275
3.05,-0.485
1.675,-1.09
0.35,-1.72
0.2,-1.89
0.455,-1.765
0.975,-1.395
1.165,-0.99
1.29,-0.655
1.38,-0.46
1.375,-0.4
1.305,-0.39
1.32,-0.385
1.39,-0.4
1.445,-0.34
1.39,-0.32
1.365,-0.38
1.255,-0.43
1.23,-0.425
1.305,-0.405
1.28,-0.38
1.26,-0.285
1.12,-0.315
1.1,-0.47
1.04,-0.46
1.07,-0.44
1.04,-0.425
1.005,-0.41
0.945,-0.445
0.895,-0.485
0.835,-0.5
0.79,-0.505
0.785,-0.455
0.785,-0.42
0.64,-0.575
0.65,-0.61
0.615,-0.59
0.6,-0.575
0.67,-0.59
0.755,-0.55
0.825,-0.575
0.865,-0.53
0.945,-0.52
1.025,-0.5
1.05,-0.455
1.175,-0.455
1.255,-0.435
1.255,-0.405
1.26,-0.4
1.305,-0.38
1.33,-0.365
1.33,-0.385
1.345,-0.35
1.33,-0.35
1.325,-0.35
1.285,-0.39
1.3,-0.375
1.29,-0.375
1.3,-0.37
1.235,-0.415
1.23,-0.415
1.235,-0.44
1.14,-0.46
1.09,-0.425
1.155,-0.43
1.2,-0.445
0.985,-0.435
1.025,-0.415
0.985,-0.465
0.945,-0.45
0.99,-0.44
0.985,-0.495
0.965,-0.465
1,-0.435
0.99,-0.57
0.975,-0.56
0.975,-0.505
1.03,-0.475
0.935,-0.585
0.96,-0.57
0.945,-0.54
0.95,-0.545
0.89,-0.57
0.875,-0.525
0.87,-0.54
0.9,-0.51
0.935,-0.555
0.95,-0.475
0.87,-0.43
0.86,-0.41
0.835,-0.435
0.86,-0.4
0.815,-0.525
0.735,-0.65
0.67,-0.76
0.605,-0.685
0.6,-0.68
0.61,-0.665
0.5,-0.65
0.54,-0.61
0.675,-0.515
1.095,-0.5
1.66,-0.545
1.68,-1.09
0.08,-1.745
-0.985,-2.145
-0.98,-2.32
-0.6,-2.06
-0.165,-1.57
0.05,-1.105
0.07,-0.805
0.03,-0.675
0.045,-0.635
0.055,-0.59
0.085,-0.59
0.095,-0.59
0.055,-0.58
0,-0.54
0.005,-0.57
0.005,-0.595
0.005,-0.595
-0.07,-0.525
-0.095,-0.45
-0.115,-0.54
-0.175,-0.615
-0.24,-0.595
-0.285,-0.56
-0.3,-0.555
-0.355,-0.55
-0.4,-0.475
-0.5,-0.135
-0.545,-0.32
-0.575,-0.77
-0.535,-0.97
-0.745,-1.005
-0.765,-0.915
-0.83,-0.84
-0.855,-0.78
-0.87,-0.815
-0.85,-0.795
-0.795,-0.82
-0.78,-0.71
-0.705,-0.59
-0.645,-0.805
-0.49,-0.61
-0.465,-0.14
-0.295,-0.715
-0.235,-0.85
-0.195,-0.985
-0.155,-0.77
-0.08,-0.69
-0.105,-0.57
-0.08,-0.52
0.06,-0.5
-0.065,-0.5
-0.12,-0.45
-0.085,-0.4
-0.1,-0.275
-0.085,-0.19
-0.105,-0.645
-0.11,-0.515
-0.1,-0.455
-0.075,-0.655
-0.115,-0.725
-0.1,-0.73
-0.12,-0.645
-0.12,-0.48
-0.065,-0.365
-0.06,-0.61
-0.01,-0.565
-0.29,-0.4
-0.145,-0.51
-0.185,-0.62
-0.15,-0.255
-0.17,-0.655
-0.16,-0.84
-0.17,-0.59
-0.17,-0.64
-0.165,-0.735
-0.155,-0.53
-0.145,-0.485
-0.245,-0.57
-0.24,-0.525
-0.175,-0.635
-0.195,-0.725
-0.14,-0.39
-0.21,-0.225
-0.095,-0.61
0.025,-0.545
0.07,-0.685
0.01,-0.525
0.065,-0.43
-0.135,-0.575
-0.01,-0.605
0.08,-0.635
0.04,-0.575
0.01,-0.43
-0.055,-0.665
0,-0.835
-0.09,-0.695
-0.045,-0.735
0.05,-0.535
0.625,-0.43
1.085,-0.44
1.39,-1.225
0.23,-2.06
-1.25,-2.435
-1.42,-2.685
-0.91,-2.535
-0.55,-1.75
-0.425,-1.095
-0.37,-0.84
-0.35,-0.705
-0.27,-0.65
-0.38,-0.47
-0.345,-0.72
-0.3,-0.515
-0.405,-0.415
-0.4,-0.58
-0.415,-0.635
-0.44,-0.165
-0.51,-0.43
-0.445,-0.925
-0.41,-0.82
-0.585,-0.595
-0.57,-0.57
-0.655,-0.515
-0.64,-0.435
-0.705,-0.49
-0.62,-0.505
-0.915,-0.7
-0.99,-0.68
-0.995,-0.23
-1.09,-0.35
-1.055,-1.05
-1.2,-0.805
-1.105,-0.57
-1.35,-0.435
-1.29,-1.27
-1.325,-1.09
-1.345,-0.885
-1.36,-0.815
-1.33,-0.865
-1.26,-0.87
-1.25,-0.835
-1.165,-0.835
-0.945,-0.74
-0.835,-0.7
-0.83,-0.67
-0.615,-0.365
-0.735,-0.545
-0.655,-0.515
-0.575,-0.805
-0.525,-0.315
-0.515,-0.715
-0.6,-0.675
-0.69,-0.58
-0.57,-0.545
-0.6,-0.525
-0.53,-0.435
-0.69,-0.47
-0.775,-0.565
-0.705,-0.585
-0.645,-0.545
-0.66,-0.665
-0.675,-0.7
-0.625,-0.575
-0.62,-0.55
-0.76,-0.54
-0.76,-0.595
-0.78,-0.65
-0.75,-0.665
-0.625,-0.565
-0.665,-0.595
-0.865,-0.555
-0.705,-0.655
-0.79,-0.77
-0.805,-0.67
-0.695,-0.58
-0.635,-0.685
-0.615,-0.605
-0.795,-0.68
-0.79,-0.775
-0.745,-0.695
-0.645,-0.645
-0.57,-0.64
-0.59,-0.595
-0.515,-0.535
-0.515,-0.48
-0.47,-0.68
-0.335,-0.69
-0.305,-0.635
-0.34,-0.545
-0.3,-0.605
-0.41,-0.815
-0.36,-0.765
-0.66,-0.48
-0.565,-0.74
-0.475,-0.73
-0.51,-0.755
-0.625,-0.685
-0.41,-0.63
-0.04,-0.535
0.555,-0.565
1.005,-0.74
0.73,-1.465
-0.995,-2.07
-1.83,-2.61
-1.545,-2.665
-1.09,-1.92
-0.68,-1.54
-0.585,-1.07
-0.56,-0.66
-0.565,-0.755
-0.455,-0.715
-0.395,-0.6
-0.385,-0.61
-0.465,-0.625
-0.4,-0.565
-0.595,-0.54
-0.565,-0.57
-0.52,-0.515
-0.52,-0.53
-0.52,-0.595
-0.505,-0.575
-0.515,-0.565
-0.635,-0.62
-0.64,-0.595
-0.645,-0.55
-0.685,-0.585
-0.8,-0.575
-0.815,-0.68
-0.865,-0.655
-1.035,-0.66
-0.99,-0.695
-1.055,-0.73
-1.115,-0.71
-1.075,-0.74
-1.34,-0.725
-1.27,-0.76
-1.2,-0.735
-1.025,-0.945
-1.265,-0.905
-1.195,-0.885
-0.98,-0.845
-0.98,-0.84
-0.885,-0.795
-0.715,-0.695
-0.605,-0.675
-0.62,-0.685
-0.58,-0.595
-0.475,-0.535
-0.585,-0.555
-0.37,-0.515
-0.49,-0.55
-0.47,-0.515
-0.52,-0.495
-0.54,-0.42
-0.59,-0.605
-0.565,-0.595
-0.545,-0.615
-0.5,-0.57
-0.515,-0.495
-0.56,-0.495
-0.585,-0.575
-0.455,-0.625
-0.515,-0.615
-0.68,-0.55
-0.67,-0.565
-0.62,-0.595
-0.605,-0.68
-0.615,-0.61
-0.575,-0.6
-0.555,-0.6
-0.535,-0.57
-0.72,-0.57
-0.615,-0.575
-0.68,-0.63
-0.605,-0.58
-0.65,-0.605
-0.655,-0.58
-0.65,-0.595
-0.68,-0.55
-0.615,-0.6
-0.58,-0.54
-0.545,-0.575
-0.625,-0.515
-0.625,-0.575
-0.59,-0.47
-0.48,-0.405
-0.475,-0.44
-0.48,-0.46
-0.41,-0.545
-0.56,-0.6
-0.58,-0.565
-0.55,-0.56
-0.77,-0.575
-0.665,-0.57
-0.625,-0.555
-0.62,-0.59
-0.5,-0.54
-0.255,-0.415
0.48,-0.4
0.99,-0.56
0.495,-1.13
-1.21,-1.695
-1.965,-2.1
-1.86,-2.22
-1.335,-1.695
-0.87,-1.35
-0.655,-0.97
-0.745,-0.665
-0.68,-0.535
-0.66,-0.515
-0.675,-0.495
-0.735,-0.49
-0.68,-0.49
-0.625,-0.405
-0.65,-0.455
-0.725,-0.45
-0.715,-0.465
-0.66,-0.525
-0.64,-0.44
-0.65,-0.445
-0.78,-0.435
-0.82,-0.385
-0.835,-0.45
-0.835,-0.405
-0.845,-0.445
-0.83,-0.485
-1.055,-0.53
-1.025,-0.5
-1.1,-0.495
-1.14,-0.565
-1.15,-0.475
-1.19,-0.53
-1.185,-0.51
-1.265,-0.51
-1.36,-0.59
-1.315,-0.68
-1.245,-0.65
-1.175,-0.63
-1.105,-0.605
-0.975,-0.61
-0.99,-0.565
-0.84,-0.43
-0.785,-0.57
-0.61,-0.475
-0.665,-0.38
-0.525,-0.38
-0.44,-0.35
-0.39,-0.345
-0.34,-0.29
-0.43,-0.335
-0.465,-0.355
-0.35,-0.315
-0.34,-0.32
-0.365,-0.265
-0.355,-0.305
-0.385,-0.325
-0.36,-0.305
-0.37,-0.305
-0.34,-0.36
-0.405,-0.345
-0.41,-0.305
-0.325,-0.325
-0.365,-0.33
-0.42,-0.345
-0.425,-0.325
-0.43,-0.335
-0.465,-0.355
-0.41,-0.365
-0.39,-0.35
-0.395,-0.335
-0.415,-0.325
-0.48,-0.35
-0.42,-0.34
-0.405,-0.345
-0.455,-0.345
-0.415,-0.355
-0.42,-0.26
-0.43,-0.33
-0.435,-0.295
-0.49,-0.35
-0.45,-0.39
-0.375,-0.365
-0.465,-0.325
-0.525,-0.3
-0.535,-0.265
-0.475,-0.23
-0.545,-0.105
-0.46,-0.23
-0.39,-0.385
-0.535,-0.43
-0.54,-0.395
-0.585,-0.39
-0.575,-0.36
-0.72,-0.345
-0.66,-0.425
-0.6,-0.405
-0.54,-0.385
-0.425,-0.27
0.085,-0.26
0.565,-0.31
0.71,-0.755
-0.56,-1.48
-1.765,-1.98
-1.925,-2.415
-1.49,-2.03
-1.035,-1.395
-0.81,-0.97
-0.755,-0.635
-0.69,-0.39
-0.63,-0.34
-0.73,-0.31
-0.76,-0.325
-0.72,-0.295
-0.75,-0.28
-0.81,-0.32
-0.83,-0.265
-0.83,-0.255
-0.785,-0.325
-0.84,-0.31
-0.81,-0.3
-0.795,-0.335
-0.805,-0.275
-0.97,-0.27
-0.93,-0.28
-0.97,-0.275
-1.025,-0.26
-1.02,-0.29
-1.075,-0.33
-1.22,-0.41
-1.16,-0.335
-1.265,-0.385
-1.29,-0.52
-1.35,-0.485
-1.425,-0.445
-1.46,-0.48
-1.45,-0.58
-1.41,-0.58
-1.43,-0.555
-1.41,-0.59
-1.34,-0.585
-1.16,-0.525
-1.15,-0.505
-1.035,-0.555
-0.89,-0.48
-0.89,-0.395
-0.78,-0.355
-0.68,-0.34
-0.635,-0.305
-0.62,-0.285
-0.525,-0.265
-0.485,-0.195
-0.5,-0.2
-0.51,-0.22
-0.45,-0.265
-0.525,-0.175
-0.525,-0.205
-0.455,-0.26
-0.5,-0.26
-0.53,-0.2
-0.575,-0.235
-0.575,-0.24
-0.55,-0.22
-0.61,-0.255
-0.495,-0.22
-0.53,-0.245
-0.585,-0.33
-0.545,-0.295
-0.575,-0.315
-0.5,-0.25
-0.48,-0.27
-0.48,-0.18
-0.6,-0.285
-0.64,-0.335
-0.55,-0.28
-0.56,-0.335
-0.555,-0.3
-0.53,-0.29
-0.52,-0.295
-0.47,-0.285
-0.495,-0.315
-0.455,-0.35
-0.545,-0.305
-0.53,-0.255
-0.495,-0.27
-0.46,-0.235
-0.365,-0.215
-0.38,-0.195
-0.325,-0.18
-0.305,-0.225
-0.27,-0.36
-0.335,-0.34
-0.485,-0.325
-0.475,-0.295
-0.49,-0.375
-0.52,-0.38
-0.54,-0.355
-0.5,-0.34
-0.46,-0.325
-0.375,-0.295
0.15,-0.255
0.735,-0.295
0.975,-0.87
0,-1.635
-1.52,-2.115
-1.9,-2.57
-1.405,-2.275
-0.88,-1.515
-0.68,-0.965
-0.555,-0.515
-0.585,-0.33
-0.59,-0.375
-0.63,-0.3
-0.61,-0.235
-0.53,-0.295
-0.58,-0.265
-0.61,-0.255
-0.6,-0.29
-0.605,-0.25
-0.585,-0.2
-0.505,-0.18
-0.685,-0.175
-0.67,-0.2
-0.795,-0.27
-0.795,-0.21
-0.815,-0.225
-0.815,-0.245
-0.825,-0.215
-0.855,-0.34
-0.95,-0.325
-1.01,-0.33
-1.04,-0.405
-0.975,-0.435
-1.205,-0.385
-1.24,-0.405
-1.255,-0.45
-1.285,-0.515
-1.32,-0.48
-1.34,-0.535
-1.265,-0.56
-1.195,-0.52
-1.15,-0.485
-0.995,-0.54
-0.925,-0.51
-0.855,-0.495
-0.7,-0.43
-0.6,-0.375
-0.545,-0.36
-0.485,-0.26
-0.4,-0.215
-0.405,-0.2
-0.43,-0.165
-0.38,-0.245
-0.37,-0.215
-0.375,-0.08
-0.38,-0.215
-0.28,-0.25
-0.395,-0.23
-0.4,-0.275
-0.37,-0.26
-0.46,-0.24
-0.47,-0.24
-0.455,-0.255
-0.405,-0.25
-0.37,-0.255
-0.4,-0.295
-0.41,-0.31
-0.45,-0.275
-0.465,-0.31
-0.425,-0.335
-0.395,-0.325
-0.375,-0.295
-0.41,-0.295
-0.415,-0.285
-0.435,-0.31
-0.38,-0.34
-0.39,-0.305
-0.37,-0.27
-0.405,-0.285
-0.42,-0.315
-0.45,-0.28
-0.465,-0.335
-0.38,-0.275
-0.3,-0.23
-0.335,-0.33
-0.28,-0.295
-0.225,-0.22
-0.235,-0.185
-0.215,-0.195
-0.215,-0.22
-0.09,-0.355
-0.275,-0.345
-0.355,-0.345
-0.365,-0.27
-0.37,-0.315
-0.33,-0.32
-0.32,-0.325
-0.295,-0.365
-0.15,-0.315
0.205,-0.235
0.87,-0.22
1.085,-0.665
0.34,-1.6
-1.27,-2.12
-1.605,-2.48
-1.235,-2.225
-0.74,-1.555
-0.425,-0.9
-0.325,-0.535
-0.285,-0.355
-0.28,-0.31
-0.255,-0.28
-0.31,-0.285
-0.29,-0.305
-0.31,-0.28
-0.315,-0.185
-0.375,-0.245
-0.395,-0.255
-0.42,-0.19
-0.46,-0.22
-0.485,-0.165
-0.41,-0.23
-0.375,-0.225
-0.52,-0.185
-0.615,-0.215
-0.615,-0.18
-0.57,-0.205
-0.68,-0.215
-0.81,-0.27
-0.83,-0.33
-0.835,-0.295
-0.855,-0.345
-0.925,-0.32
-0.97,-0.39
-0.995,-0.41
-1.145,-0.39
-0.975,-0.395
-0.99,-0.445
-0.915,-0.46
-0.81,-0.455
-0.695,-0.495
-0.66,-0.45
-0.495,-0.425
-0.49,-0.38
-0.375,-0.27
-0.245,-0.28
-0.18,-0.24
-0.13,-0.165
-0.1,-0.185
-0.095,-0.18
-0.14,-0.14
-0.1,-0.1
-0.095,-0.13
-0.115,-0.15
-0.1,-0.165
-0.115,-0.145
-0.16,-0.145
-0.185,-0.15
-0.175,-0.13
-0.22,-0.12
-0.185,-0.165
-0.21,-0.175
-0.245,-0.19
-0.275,-0.2
-0.215,-0.18
-0.24,-0.2
-0.225,-0.185
-0.285,-0.18
-0.33,-0.17
-0.35,-0.22
-0.33,-0.195
-0.27,-0.14
-0.32,-0.16
-0.315,-0.165
-0.31,-0.225
-0.14,-0.12
-0.13,-0.145
-0.12,-0.23
-0.095,-0.19
-0.185,-0.215
-0.22,-0.17
-0.155,-0.12
-0.09,-0.145
-0.035,-0.105
0.005,-0.065
-0.07,0.02
-0.075,-0.03
-0.11,-0.06
-0.09,-0.15
-0.11,-0.155
-0.215,-0.155
-0.4,-0.105
-0.34,-0.1
-0.36,-0.095
-0.355,-0.1
-0.29,-0.175
-0.24,-0.155
-0.09,0.01
0.53,0.03
0.975,-0.075
0.975,-0.53
-0.62,-1.145
-1.675,-1.625
-1.625,-1.895
-1.325,-1.495
-0.81,-0.995
-0.625,-0.52
-0.545,-0.22
-0.51,-0.075
-0.48,-0.045
-0.58,0.045
-0.515,-0.015
-0.535,-0.01
-0.51,0.01
-0.445,0.035
-0.495,0.065
-0.525,0.065
-0.6,0.055
-0.655,0
-0.64,0.01
-0.595,0.04
-0.56,0.055
-0.715,0.095
-0.745,0.075
-0.765,0.02
-0.885,0.09
-0.86,0.045
-0.985,0.015
-1,0.005
-1.085,0.03
-1.24,-0.045
-1.225,-0.02
-1.255,-0.01
-1.26,-0.085
-1.31,-0.055
-1.37,-0.03
-1.34,-0.15
-1.285,-0.14
-1.205,-0.1
-1.235,-0.08
-1.11,-0.045
-0.95,-0.04
-1.015,0
-0.9,0.045
-0.835,0.135
-0.76,0.12
-0.635,0.175
-0.615,0.22
-0.57,0.255
-0.625,0.245
-0.655,0.28
-0.595,0.25
-0.57,0.255
-0.55,0.22
-0.59,0.26
-0.64,0.28
-0.615,0.26
-0.545,0.305
-0.61,0.285
-0.665,0.3
-0.675,0.29
-0.685,0.31
-0.73,0.295
-0.72,0.275
-0.675,0.265
-0.65,0.32
-0.645,0.355
-0.73,0.315
-0.79,0.31
-0.74,0.335
-0.705,0.295
-0.8,0.3
-0.86,0.325
-0.9,0.3
-0.92,0.385
-1.015,0.38
-0.985,0.36
-1.01,0.405
-1.09,0.32
-1.105,0.305
-1.095,0.425
-1.075,0.35
-1.01,0.38
-0.97,0.43
-0.93,0.56
-0.93,0.565
-0.955,0.58
-0.97,0.52
-0.95,0.475
-0.935,0.405
-1.005,0.45
-1.055,0.45
-1.16,0.48
-1.18,0.445
-1.16,0.51
-1.075,0.5
-1.06,0.54
-0.87,0.65
-0.385,0.66
0.085,0.54
0.145,-0.02
-1.145,-0.725
-2.295,-1.325
-2.47,-1.62
-2.15,-1.185
-1.66,-0.56
-1.42,0.005
-1.34,0.455
-1.295,0.675
-1.235,0.635
-1.285,0.68
-1.385,0.77
-1.345,0.74
-1.325,0.775
-1.285,0.825
-1.315,0.775
-1.285,0.835
-1.3,0.8
-1.385,0.845
-1.375,0.82
-1.365,0.885
-1.375,0.865
-1.415,0.855
-1.46,0.845
-1.485,0.87
-1.49,0.815
-1.55,0.865
-1.625,0.83
-1.645,0.82
-1.685,0.815
-1.74,0.77
-1.78,0.7
-1.805,0.73
-1.805,0.72
-1.9,0.645
-1.96,0.63
-1.915,0.71
-1.85,0.62
-1.765,0.585
-1.65,0.645
-1.55,0.605
-1.465,0.695
-1.42,0.745
-1.31,0.83
-1.185,0.94
-1.09,0.965
-1.01,0.96
-0.995,1.03
-0.965,1.095
-0.93,1.095
-0.945,1.015
-0.855,1.085
-0.855,1.08
-0.87,1.105
-0.92,1.095
-0.96,1.145
-0.94,1.08
-0.9,1.14
-0.88,1.135
-0.865,1.15
-0.925,1.105
-0.88,1.01
-0.79,0.995
-0.865,1
-0.93,1.005
-0.9,1.045
-0.94,1.025
-0.93,1.015
-0.895,1.08
-0.855,1.015
-0.8,1.03
-0.81,1.025
-0.825,1.065
-0.87,1.025
-0.865,0.99
-0.835,1.06
-0.835,1.06
-0.79,1.01
-0.79,1.035
-0.75,1.1
-0.74,1.07
-0.785,1.015
-0.715,1.055
-0.665,1.08
-0.62,1.195
-0.645,1.205
-0.59,1.08
-0.625,1.095
-0.55,1.045
-0.665,1.035
-0.71,1.09
-0.725,1.02
-0.725,1.03
-0.705,1.035
-0.71,0.995
-0.635,1.04
-0.595,1.06
-0.37,1.155
0.265,1.145
0.595,0.805
0.295,-0.16
-1.35,-0.82
-1.93,-1.205
-1.665,-1.15
-1.19,-0.485
-0.885,0.285
-0.75,0.8
-0.75,1.03
-0.69,1.08
-0.75,1.155
-0.78,1.185
-0.77,1.17
-0.74,1.12
-0.7,1.16
-0.705,1.14
-0.675,1.11
-0.72,1.155
-0.775,1.19
-0.755,1.155
-0.79,1.145
-0.855,1.2
-0.815,1.29
-0.88,1.1
-0.925,1.165
-0.965,1.12
-0.96,1.095
-1.02,1.095
-1.06,1.095
-1.13,1.07
-1.175,1.095
-1.21,1.03
-1.205,0.96
-1.245,0.955
-1.275,0.95
-1.325,0.875
-1.33,0.875
-1.24,0.885
-1.21,0.9
-1.125,0.805
-0.955,0.84
-0.875,0.92
-0.73,1.02
-0.52,0.97
-0.4,1.055
-0.34,1.14
-0.27,1.18
-0.255,1.185
-0.2,1.27
-0.17,1.285
-0.105,1.255
-0.005,1.2
-0.02,1.2
-0.02,1.205
-0.05,1.27
-0.12,1.205
-0.055,1.195
0,1.245
-0.01,1.22
0,1.21
-0.04,1.14
-0.035,1.125
0.01,1.155
0.05,1.17
0,1.135
0,1.1
0.04,1.175
0.055,1.165
0.03,1.11
0.035,1.13
0.115,1.05
0.1,1.105
0.12,1.12
0.12,1.095
0.145,1.09
0.18,1.125
0.375,1.1
0.35,1.085
0.355,1.135
0.355,1.07
0.395,1.09
0.415,1.09
0.485,1.165
0.535,1.11
0.57,1.1
0.585,1.205
0.56,1.2
0.61,1.145
0.63,1.07
0.625,1.02
0.595,0.99
0.575,1.015
0.485,1.085
0.4,1.055
0.445,0.99
0.485,1.06
0.62,1.01
0.715,1.08
1.17,1.125
1.755,1.075
1.87,0.63
0.475,-0.135
-0.74,-0.72
-0.67,-0.895
-0.305,-0.625
0.13,-0.05
0.35,0.48
0.49,0.83
0.535,0.96
0.515,1.025
0.52,1.04
0.52,1.025
0.515,0.995
0.53,1.045
0.585,1
0.555,0.995
0.485,1.045
0.515,1.01
0.49,1.005
0.465,1.01
0.545,1.035
0.53,0.99
0.39,0.93
0.395,0.94
0.32,0.93
0.27,0.955
0.23,0.96
0.2,0.925
0.145,0.905
0.115,0.85
0,0.8
0.015,0.74
-0.005,0.77
-0.09,0.7
-0.145,0.7
-0.17,0.645
-0.18,0.65
-0.09,0.685
-0.04,0.61
0.06,0.615
0.165,0.585
0.275,0.67
0.345,0.66
0.46,0.75
0.56,0.805
0.565,0.82
0.625,0.825
0.64,0.855
0.69,0.825
0.73,0.85
0.785,0.925
0.76,0.905
0.765,0.81
0.71,0.93
0.74,0.91
0.735,0.905
0.775,0.765
0.775,0.85
0.725,0.825
0.655,0.795
0.725,0.835
0.63,0.785
0.675,0.775
0.705,0.82
0.665,0.76
0.665,0.71
0.64,0.775
0.605,0.78
0.645,0.795
0.67,0.73
0.67,0.745
0.7,0.68
0.655,0.74
0.63,0.675
0.635,0.715
0.67,0.685
0.59,0.725
0.62,0.74
0.62,0.705
0.63,0.675
0.61,0.67
0.63,0.725
0.68,0.655
0.75,0.72
0.74,0.765
0.775,0.77
0.81,0.675
0.78,0.69
0.765,0.64
0.705,0.62
0.715,0.585
0.66,0.61
0.545,0.59
0.47,0.57
0.61,0.565
0.675,0.595
0.69,0.675
1.065,0.75
1.62,0.645
1.885,0.355
1.155,-0.275
-0.37,-0.875
-0.695,-1.25
-0.505,-1.18
-0.025,-0.675
0.315,-0.195
0.445,0.275
0.51,0.505
0.505,0.49
0.475,0.495
0.48,0.565
0.535,0.545
0.525,0.595
0.505,0.48
0.505,0.575
0.445,0.56
0.445,0.565
0.395,0.53
0.365,0.55
0.39,0.545
0.395,0.575
0.325,0.515
0.235,0.455
0.225,0.43
0.18,0.46
0.12,0.45
0.06,0.405
0.01,0.41
-0.065,0.35
-0.1,0.305
-0.215,0.3
-0.245,0.29
-0.275,0.225
-0.285,0.17
-0.335,0.1
-0.39,0.18
-0.385,0.125
-0.285,0.105
-0.22,0.045
-0.185,0.065
-0.17,0.115
-0.07,0.15
-0.02,0.22
0.02,0.25
0.015,0.335
0.02,0.355
0.055,0.35
0.05,0.37
0.11,0.445
0.13,0.41
0.125,0.42
0.09,0.485
0.14,0.42
0.14,0.375
0.07,0.345
0.005,0.38
0.005,0.35
0.02,0.275
0.02,0.38
-0.01,0.37
-0.01,0.29
-0.01,0.345
-0.05,0.255
-0.005,0.25
-0.045,0.335
-0.01,0.25
-0.075,0.22
-0.07,0.275
-0.08,0.245
-0.03,0.24
-0.08,0.21
-0.09,0.13
-0.095,0.18
-0.08,0.165
-0.1,0.185
